-3.612342,40.5411606,"Atm Caja Madrid"
-3.7667456,40.3328974,"Atm"
-8.4172605,43.3600679,"Atm"
-8.4162198,43.3607251,"Atm"
-8.4171613,43.3601069,"Atm"
-8.4152033,43.3604579,"Atm"
-3.4488557,40.4639945,"Atm"
-3.4729426,40.4569199,"Atm"
0.5938143,40.6197072,"Atm"
2.1473388,41.3685767,"Atm"
2.147726,41.3690227,"Atm"
2.1813388,41.43032,"Atm"
-3.6133201,40.4067588,"Atm"
-3.6055122,40.3992546,"Atm"
-2.9782969,43.2905305,"Atm"
1.5172934,38.6768479,"Atm"
-0.2630245,39.9627641,"Atm"
2.8136598,41.9832602,"Atm"
-8.1344392,43.0001679,"Atm"
2.1802709,41.4303459,"Atm"
2.1780205,41.4301408,"Atm"
2.1776825,41.4303882,"Atm"
-4.0097156,42.5153274,"Atm"
-4.4827175,36.658044,"Atm"
1.123094,42.627702,"Atm ATM Banc Santander"
1.12316,42.626739,"Atm ATM La Caixa"
1.123336,42.626484,"Atm ATM Caixa Catalunya"
1.12317,42.627241,"Atm ATM Caixa Penedès"
-8.4133675,43.3556502,"Atm"
-8.4138959,43.3560676,"Atm"
-5.7637064,37.8412835,"Atm"
-5.7637413,37.8415644,"Atm"
-1.2173244,41.7880936,"Atm"
-3.3732399,40.4780105,"Atm"
-3.3726478,40.4781577,"Atm"
-3.3730784,40.4781815,"Atm"
-1.2158408,41.790005,"Atm"
-1.6752705,42.5262885,"Atm"
-1.6747997,42.5265409,"Atm"
-0.6944023,38.0106469,"Atm"
-0.6946279,38.0102743,"Atm"
-0.0332286,39.9856726,"Atm"
-0.0336151,39.9773719,"Atm"
-0.0340198,39.9788029,"Atm"
-0.0338495,39.9781869,"Atm"
-0.5886564,38.2930472,"Atm"
-0.8896966,41.6076314,"Atm"
-0.8896962,41.6076625,"Atm"
-6.7831278,40.1873539,"Atm"
-3.7008157,40.4086694,"Atm"
-0.4953149,38.3444062,"Atm"
-0.4954232,38.3444274,"Atm"
-4.7754693,37.8801208,"Atm ATM"
-3.925688,40.5748887,"Atm"
-3.614612,40.541369,"Atm Caja Madrid"
-6.0012148,37.3896741,"Atm"
